Reference_name,Ubump_inst,X_origin,Y_origin,Orientation,Port_name,Net_name
UBUMP,er_ucie32b_txdataRD[0],393.84,2048.48,R0,er_ucie32b_txdataRD[0],er_ucie32b_txdataRD[0]
UBUMP,er_ucie32b_txdata[14],457.48,2048.48,R0,er_ucie32b_txdata[14],er_ucie32b_txdata[14]
UBUMP,er_ucie32b_txdata[31],521.12,2048.48,R0,er_ucie32b_txdata[31],er_ucie32b_txdata[31]
UBUMP,er_ucie32b_rxdata[22],584.76,2048.48,R0,er_ucie32b_rxdata[22],er_ucie32b_rxdata[22]
UBUMP,er_ucie32b_rxdata[5],648.4,2048.48,R0,er_ucie32b_rxdata[5],er_ucie32b_rxdata[5]
UBUMP,vss_376,712.04,2048.48,R0,vss_376,vss
UBUMP,vss_377,775.68,2048.48,R0,vss_377,vss
UBUMP,vss_378,43.82,2080.3,R0,vss_378,vss
UBUMP,vccio_192,107.46,2080.3,R0,vccio_192,vccio
UBUMP,vccio_193,171.1,2080.3,R0,vccio_193,vccio
UBUMP,vccio_194,234.74,2080.3,R0,vccio_194,vccio
UBUMP,vccio_195,298.38,2080.3,R0,vccio_195,vccio
UBUMP,vccio_196,362.02,2080.3,R0,vccio_196,vccio
UBUMP,vccio_197,425.66,2080.3,R0,vccio_197,vccio
UBUMP,vccio_198,489.3,2080.3,R0,vccio_198,vccio
UBUMP,vccfwdio_7,552.94,2080.3,R0,vccfwdio_7,vccfwdio
UBUMP,vccfwdio_8,616.58,2080.3,R0,vccfwdio_8,vccfwdio
UBUMP,vccfwdio_9,680.22,2080.3,R0,vccfwdio_9,vccfwdio
UBUMP,vss_379,743.86,2080.3,R0,vss_379,vss
UBUMP,vss_380,807.5,2080.3,R0,vss_380,vss
UBUMP,vss_381,12,2112.12,R0,vss_381,vss
UBUMP,vccio_199,75.64,2112.12,R0,vccio_199,vccio
UBUMP,vccio_200,139.28,2112.12,R0,vccio_200,vccio
UBUMP,vccio_201,202.92,2112.12,R0,vccio_201,vccio
UBUMP,vccio_202,266.56,2112.12,R0,vccio_202,vccio
UBUMP,vccio_203,330.2,2112.12,R0,vccio_203,vccio
UBUMP,vccio_204,393.84,2112.12,R0,vccio_204,vccio
UBUMP,vccio_205,457.48,2112.12,R0,vccio_205,vccio
UBUMP,vccio_206,521.12,2112.12,R0,vccio_206,vccio
UBUMP,vccfwdio_10,584.76,2112.12,R0,vccfwdio_10,vccfwdio
UBUMP,vccfwdio_11,648.4,2112.12,R0,vccfwdio_11,vccfwdio
UBUMP,vss_382,712.04,2112.12,R0,vss_382,vss
UBUMP,vss_383,775.68,2112.12,R0,vss_383,vss
