Reference_name,C4_inst,X_origin,Y_origin,Orientation,Port_name,Net_name
UBUMP,vccio_181,468,2828,R0,vccio_181,vccio
UBUMP,er_ucie64b_txdata[41],586,2828,R0,er_ucie64b_txdata[41],er_ucie64b_txdata[41]
UBUMP,er_ucie64b_txdata[58],704,2828,R0,er_ucie64b_txdata[58],er_ucie64b_txdata[58]
UBUMP,vccio_182,822,2828,R0,vccio_182,vccio
UBUMP,er_ucie32b_txdata[20],940,2828,R0,er_ucie32b_txdata[20],er_ucie32b_txdata[20]
UBUMP,er_ucie32b_txckn,1058,2828,R0,er_ucie32b_txckn,er_ucie32b_txckn
UBUMP,er_ucie32b_rxdata[29],1176,2828,R0,er_ucie32b_rxdata[29],er_ucie32b_rxdata[29]
UBUMP,er_ucie32b_rxdata[12],1294,2828,R0,er_ucie32b_rxdata[12],er_ucie32b_rxdata[12]
UBUMP,vss_292,1412,2828,R0,vss_292,vss
UBUMP,vss_293,1530,2828,R0,vss_293,vss
UBUMP,vss_294,173,2887,R0,vss_294,vss
UBUMP,er_ucie64b_txdata[5],291,2887,R0,er_ucie64b_txdata[5],er_ucie64b_txdata[5]
UBUMP,er_ucie64b_txdata[22],409,2887,R0,er_ucie64b_txdata[22],er_ucie64b_txdata[22]
UBUMP,vss_295,527,2887,R0,vss_295,vss
UBUMP,er_ucie64b_txdata[42],645,2887,R0,er_ucie64b_txdata[42],er_ucie64b_txdata[42]
UBUMP,vss_296,763,2887,R0,vss_296,vss
UBUMP,er_ucie32b_txdata[6],881,2887,R0,er_ucie32b_txdata[6],er_ucie32b_txdata[6]
UBUMP,vss_297,999,2887,R0,vss_297,vss
UBUMP,er_ucie32b_rxdataRD[1],1117,2887,R0,er_ucie32b_rxdataRD[1],er_ucie32b_rxdataRD[1]
UBUMP,er_ucie32b_rxdata[15],1235,2887,R0,er_ucie32b_rxdata[15],er_ucie32b_rxdata[15]
UBUMP,er_ucie32b_rxdataRD[0],1353,2887,R0,er_ucie32b_rxdataRD[0],er_ucie32b_rxdataRD[0]
UBUMP,er_gpio[7],1471,2887,R0,er_gpio[7],er_gpio[7]
UBUMP,vss_298,1589,2887,R0,vss_298,vss
UBUMP,vss_299,114,2946,R0,vss_299,vss
UBUMP,er_ucie64b_txdata[4],232,2946,R0,er_ucie64b_txdata[4],er_ucie64b_txdata[4]
UBUMP,er_ucie64b_txdata[20],350,2946,R0,er_ucie64b_txdata[20],er_ucie64b_txdata[20]
UBUMP,er_ucie64b_txckp,468,2946,R0,er_ucie64b_txckp,er_ucie64b_txckp
UBUMP,er_ucie64b_txdata[40],586,2946,R0,er_ucie64b_txdata[40],er_ucie64b_txdata[40]
UBUMP,er_ucie64b_txdata[57],704,2946,R0,er_ucie64b_txdata[57],er_ucie64b_txdata[57]
UBUMP,er_ucie32b_txdata[4],822,2946,R0,er_ucie32b_txdata[4],er_ucie32b_txdata[4]
UBUMP,vss_300,940,2946,R0,vss_300,vss
UBUMP,er_ucie32b_txckRD,1058,2946,R0,er_ucie32b_txckRD,er_ucie32b_txckRD
UBUMP,er_ucie32b_rxdata[28],1176,2946,R0,er_ucie32b_rxdata[28],er_ucie32b_rxdata[28]
UBUMP,er_ucie32b_rxdata[11],1294,2946,R0,er_ucie32b_rxdata[11],er_ucie32b_rxdata[11]
UBUMP,vss_301,1412,2946,R0,vss_301,vss
UBUMP,vss_302,1530,2946,R0,vss_302,vss
UBUMP,vss_303,173,3005,R0,vss_303,vss
UBUMP,er_ucie64b_txdata[6],291,3005,R0,er_ucie64b_txdata[6],er_ucie64b_txdata[6]
UBUMP,er_ucie64b_txdata[23],409,3005,R0,er_ucie64b_txdata[23],er_ucie64b_txdata[23]
UBUMP,er_ucie64b_txtrk,527,3005,R0,er_ucie64b_txtrk,er_ucie64b_txtrk
UBUMP,er_ucie64b_txdata[43],645,3005,R0,er_ucie64b_txdata[43],er_ucie64b_txdata[43]
UBUMP,er_ucie64b_txdata[59],763,3005,R0,er_ucie64b_txdata[59],er_ucie64b_txdata[59]
UBUMP,er_ucie32b_txdata[7],881,3005,R0,er_ucie32b_txdata[7],er_ucie32b_txdata[7]
UBUMP,er_ucie32b_txdata[24],999,3005,R0,er_ucie32b_txdata[24],er_ucie32b_txdata[24]
UBUMP,er_ucie32b_rxvldRD,1117,3005,R0,er_ucie32b_rxvldRD,er_ucie32b_rxvldRD
UBUMP,vss_304,1235,3005,R0,vss_304,vss
UBUMP,vss_305,1353,3005,R0,vss_305,vss
UBUMP,vss_306,1471,3005,R0,vss_306,vss
UBUMP,vss_307,1589,3005,R0,vss_307,vss
UBUMP,vss_308,114,3064,R0,vss_308,vss
UBUMP,vss_309,232,3064,R0,vss_309,vss
UBUMP,er_ucie64b_txdata[19],350,3064,R0,er_ucie64b_txdata[19],er_ucie64b_txdata[19]
UBUMP,er_ucie64b_txckn,468,3064,R0,er_ucie64b_txckn,er_ucie64b_txckn
UBUMP,vss_310,586,3064,R0,vss_310,vss
UBUMP,er_ucie64b_txdata[56],704,3064,R0,er_ucie64b_txdata[56],er_ucie64b_txdata[56]
UBUMP,vss_311,822,3064,R0,vss_311,vss
UBUMP,er_ucie32b_txdata[19],940,3064,R0,er_ucie32b_txdata[19],er_ucie32b_txdata[19]
UBUMP,er_ucie32b_txtrk,1058,3064,R0,er_ucie32b_txtrk,er_ucie32b_txtrk
UBUMP,er_ucie32b_rxdata[27],1176,3064,R0,er_ucie32b_rxdata[27],er_ucie32b_rxdata[27]
UBUMP,er_ucie32b_rxdata[10],1294,3064,R0,er_ucie32b_rxdata[10],er_ucie32b_rxdata[10]
UBUMP,vss_312,1412,3064,R0,vss_312,vss
UBUMP,vss_313,1530,3064,R0,vss_313,vss
UBUMP,vss_314,173,3123,R0,vss_314,vss
UBUMP,er_ucie64b_txdata[7],291,3123,R0,er_ucie64b_txdata[7],er_ucie64b_txdata[7]
UBUMP,vss_315,409,3123,R0,vss_315,vss
UBUMP,er_ucie64b_txvld,527,3123,R0,er_ucie64b_txvld,er_ucie64b_txvld
UBUMP,er_ucie64b_txdata[44],645,3123,R0,er_ucie64b_txdata[44],er_ucie64b_txdata[44]
UBUMP,er_ucie64b_txdata[60],763,3123,R0,er_ucie64b_txdata[60],er_ucie64b_txdata[60]
UBUMP,er_ucie32b_txdata[8],881,3123,R0,er_ucie32b_txdata[8],er_ucie32b_txdata[8]
UBUMP,er_ucie32b_txdata[25],999,3123,R0,er_ucie32b_txdata[25],er_ucie32b_txdata[25]
UBUMP,er_ucie32b_rxvld,1117,3123,R0,er_ucie32b_rxvld,er_ucie32b_rxvld
UBUMP,er_ucie32b_rxdata[16],1235,3123,R0,er_ucie32b_rxdata[16],er_ucie32b_rxdata[16]
UBUMP,er_ucie32b_rxdata[0],1353,3123,R0,er_ucie32b_rxdata[0],er_ucie32b_rxdata[0]
UBUMP,vss_316,1471,3123,R0,vss_316,vss
UBUMP,vss_317,1589,3123,R0,vss_317,vss
UBUMP,vss_318,114,3182,R0,vss_318,vss
UBUMP,er_ucie64b_txdata[3],232,3182,R0,er_ucie64b_txdata[3],er_ucie64b_txdata[3]
UBUMP,er_ucie64b_txdata[18],350,3182,R0,er_ucie64b_txdata[18],er_ucie64b_txdata[18]
UBUMP,er_ucie64b_txckRD,468,3182,R0,er_ucie64b_txckRD,er_ucie64b_txckRD
UBUMP,er_ucie64b_txdata[39],586,3182,R0,er_ucie64b_txdata[39],er_ucie64b_txdata[39]
UBUMP,er_ucie64b_txdata[55],704,3182,R0,er_ucie64b_txdata[55],er_ucie64b_txdata[55]
UBUMP,er_ucie32b_txdata[3],822,3182,R0,er_ucie32b_txdata[3],er_ucie32b_txdata[3]
UBUMP,er_ucie32b_txdata[18],940,3182,R0,er_ucie32b_txdata[18],er_ucie32b_txdata[18]
UBUMP,vss_319,1058,3182,R0,vss_319,vss
UBUMP,er_ucie32b_rxdata[26],1176,3182,R0,er_ucie32b_rxdata[26],er_ucie32b_rxdata[26]
UBUMP,vss_320,1294,3182,R0,vss_320,vss
UBUMP,vss_321,1412,3182,R0,vss_321,vss
UBUMP,vss_322,1530,3182,R0,vss_322,vss
UBUMP,vss_323,173,3241,R0,vss_323,vss
UBUMP,er_ucie64b_txdata[8],291,3241,R0,er_ucie64b_txdata[8],er_ucie64b_txdata[8]
UBUMP,er_ucie64b_txdata[24],409,3241,R0,er_ucie64b_txdata[24],er_ucie64b_txdata[24]
UBUMP,er_ucie64b_txvldRD,527,3241,R0,er_ucie64b_txvldRD,er_ucie64b_txvldRD
UBUMP,er_ucie64b_txdata[45],645,3241,R0,er_ucie64b_txdata[45],er_ucie64b_txdata[45]
UBUMP,vss_324,763,3241,R0,vss_324,vss
UBUMP,vss_325,881,3241,R0,vss_325,vss
UBUMP,er_ucie32b_txdata[26],999,3241,R0,er_ucie32b_txdata[26],er_ucie32b_txdata[26]
UBUMP,vss_326,1117,3241,R0,vss_326,vss
UBUMP,er_ucie32b_rxdata[17],1235,3241,R0,er_ucie32b_rxdata[17],er_ucie32b_rxdata[17]
UBUMP,er_ucie32b_rxdata[1],1353,3241,R0,er_ucie32b_rxdata[1],er_ucie32b_rxdata[1]
UBUMP,vss_327,1471,3241,R0,vss_327,vss
UBUMP,vss_328,1589,3241,R0,vss_328,vss
UBUMP,vss_329,114,3300,R0,vss_329,vss
UBUMP,er_ucie64b_txdata[2],232,3300,R0,er_ucie64b_txdata[2],er_ucie64b_txdata[2]
UBUMP,er_ucie64b_txdata[17],350,3300,R0,er_ucie64b_txdata[17],er_ucie64b_txdata[17]
UBUMP,vccio_183,468,3300,R0,vccio_183,vccio
UBUMP,er_ucie64b_txdata[38],586,3300,R0,er_ucie64b_txdata[38],er_ucie64b_txdata[38]
UBUMP,er_ucie64b_txdata[54],704,3300,R0,er_ucie64b_txdata[54],er_ucie64b_txdata[54]
UBUMP,er_ucie32b_txdata[2],822,3300,R0,er_ucie32b_txdata[2],er_ucie32b_txdata[2]
UBUMP,er_ucie32b_txdata[17],940,3300,R0,er_ucie32b_txdata[17],er_ucie32b_txdata[17]
UBUMP,er_ucie32b_txvld,1058,3300,R0,er_ucie32b_txvld,er_ucie32b_txvld
UBUMP,er_ucie32b_rxdata[25],1176,3300,R0,er_ucie32b_rxdata[25],er_ucie32b_rxdata[25]
UBUMP,er_ucie32b_rxdata[9],1294,3300,R0,er_ucie32b_rxdata[9],er_ucie32b_rxdata[9]
UBUMP,vss_330,1412,3300,R0,vss_330,vss
UBUMP,vss_331,1530,3300,R0,vss_331,vss
UBUMP,vss_332,173,3359,R0,vss_332,vss
UBUMP,er_ucie64b_txdata[9],291,3359,R0,er_ucie64b_txdata[9],er_ucie64b_txdata[9]
UBUMP,er_ucie64b_txdata[25],409,3359,R0,er_ucie64b_txdata[25],er_ucie64b_txdata[25]
UBUMP,vss_333,527,3359,R0,vss_333,vss
UBUMP,er_ucie64b_txdata[46],645,3359,R0,er_ucie64b_txdata[46],er_ucie64b_txdata[46]
UBUMP,er_ucie64b_txdata[61],763,3359,R0,er_ucie64b_txdata[61],er_ucie64b_txdata[61]
UBUMP,er_ucie32b_txdata[9],881,3359,R0,er_ucie32b_txdata[9],er_ucie32b_txdata[9]
UBUMP,vss_334,999,3359,R0,vss_334,vss
UBUMP,er_ucie32b_rxtrk,1117,3359,R0,er_ucie32b_rxtrk,er_ucie32b_rxtrk
UBUMP,er_ucie32b_rxdata[18],1235,3359,R0,er_ucie32b_rxdata[18],er_ucie32b_rxdata[18]
UBUMP,vss_335,1353,3359,R0,vss_335,vss
UBUMP,vss_336,1471,3359,R0,vss_336,vss
UBUMP,vss_337,1589,3359,R0,vss_337,vss
UBUMP,vss_338,114,3418,R0,vss_338,vss
UBUMP,vccio_184,232,3418,R0,vccio_184,vccio
UBUMP,vccio_185,350,3418,R0,vccio_185,vccio
UBUMP,vccio_186,468,3418,R0,vccio_186,vccio
UBUMP,vccio_187,586,3418,R0,vccio_187,vccio
UBUMP,vccio_188,704,3418,R0,vccio_188,vccio
UBUMP,vccio_189,822,3418,R0,vccio_189,vccio
UBUMP,vccio_190,940,3418,R0,vccio_190,vccio
UBUMP,vccio_191,1058,3418,R0,vccio_191,vccio
UBUMP,vccfwdio_5,1176,3418,R0,vccfwdio_5,vccfwdio
UBUMP,vccfwdio_6,1294,3418,R0,vccfwdio_6,vccfwdio
UBUMP,vss_339,1412,3418,R0,vss_339,vss
UBUMP,vss_340,1530,3418,R0,vss_340,vss
UBUMP,vss_341,173,3477,R0,vss_341,vss
UBUMP,er_ucie64b_txdata[10],291,3477,R0,er_ucie64b_txdata[10],er_ucie64b_txdata[10]
UBUMP,er_ucie64b_txdata[26],409,3477,R0,er_ucie64b_txdata[26],er_ucie64b_txdata[26]
UBUMP,er_ucie64b_txdataRD[2],527,3477,R0,er_ucie64b_txdataRD[2],er_ucie64b_txdataRD[2]
UBUMP,er_ucie64b_txdata[47],645,3477,R0,er_ucie64b_txdata[47],er_ucie64b_txdata[47]
UBUMP,er_ucie64b_txdata[62],763,3477,R0,er_ucie64b_txdata[62],er_ucie64b_txdata[62]
UBUMP,er_ucie32b_txdata[10],881,3477,R0,er_ucie32b_txdata[10],er_ucie32b_txdata[10]
UBUMP,er_ucie32b_txdata[27],999,3477,R0,er_ucie32b_txdata[27],er_ucie32b_txdata[27]
UBUMP,er_ucie32b_rxckRD,1117,3477,R0,er_ucie32b_rxckRD,er_ucie32b_rxckRD
UBUMP,er_ucie32b_rxdata[19],1235,3477,R0,er_ucie32b_rxdata[19],er_ucie32b_rxdata[19]
UBUMP,er_ucie32b_rxdata[2],1353,3477,R0,er_ucie32b_rxdata[2],er_ucie32b_rxdata[2]
UBUMP,vss_342,1471,3477,R0,vss_342,vss
UBUMP,vss_343,1589,3477,R0,vss_343,vss
UBUMP,vss_344,114,3536,R0,vss_344,vss
UBUMP,er_ucie64b_txdata[1],232,3536,R0,er_ucie64b_txdata[1],er_ucie64b_txdata[1]
UBUMP,er_ucie64b_txdata[16],350,3536,R0,er_ucie64b_txdata[16],er_ucie64b_txdata[16]
UBUMP,er_ucie64b_txdataRD[1],468,3536,R0,er_ucie64b_txdataRD[1],er_ucie64b_txdataRD[1]
UBUMP,er_ucie64b_txdata[37],586,3536,R0,er_ucie64b_txdata[37],er_ucie64b_txdata[37]
UBUMP,er_ucie64b_txdata[53],704,3536,R0,er_ucie64b_txdata[53],er_ucie64b_txdata[53]
UBUMP,er_ucie32b_txdata[1],822,3536,R0,er_ucie32b_txdata[1],er_ucie32b_txdata[1]
UBUMP,er_ucie32b_txdata[16],940,3536,R0,er_ucie32b_txdata[16],er_ucie32b_txdata[16]
UBUMP,er_ucie32b_txvldRD,1058,3536,R0,er_ucie32b_txvldRD,er_ucie32b_txvldRD
UBUMP,er_ucie32b_rxdata[24],1176,3536,R0,er_ucie32b_rxdata[24],er_ucie32b_rxdata[24]
UBUMP,er_ucie32b_rxdata[8],1294,3536,R0,er_ucie32b_rxdata[8],er_ucie32b_rxdata[8]
UBUMP,vss_345,1412,3536,R0,vss_345,vss
UBUMP,vss_346,1530,3536,R0,vss_346,vss
UBUMP,vss_347,173,3595,R0,vss_347,vss
UBUMP,er_ucie64b_txdata[11],291,3595,R0,er_ucie64b_txdata[11],er_ucie64b_txdata[11]
UBUMP,er_ucie64b_txdata[27],409,3595,R0,er_ucie64b_txdata[27],er_ucie64b_txdata[27]
UBUMP,er_ucie64b_txdata[32],527,3595,R0,er_ucie64b_txdata[32],er_ucie64b_txdata[32]
UBUMP,er_ucie64b_txdata[48],645,3595,R0,er_ucie64b_txdata[48],er_ucie64b_txdata[48]
UBUMP,vss_348,763,3595,R0,vss_348,vss
UBUMP,er_ucie32b_txdata[11],881,3595,R0,er_ucie32b_txdata[11],er_ucie32b_txdata[11]
UBUMP,er_ucie32b_txdata[28],999,3595,R0,er_ucie32b_txdata[28],er_ucie32b_txdata[28]
UBUMP,er_ucie32b_rxckn,1117,3595,R0,er_ucie32b_rxckn,er_ucie32b_rxckn
UBUMP,er_ucie32b_rxdata[20],1235,3595,R0,er_ucie32b_rxdata[20],er_ucie32b_rxdata[20]
UBUMP,er_ucie32b_rxdata[3],1353,3595,R0,er_ucie32b_rxdata[3],er_ucie32b_rxdata[3]
UBUMP,vss_349,1471,3595,R0,vss_349,vss
UBUMP,vss_350,1589,3595,R0,vss_350,vss
UBUMP,vss_351,114,3654,R0,vss_351,vss
UBUMP,er_ucie64b_txdata[0],232,3654,R0,er_ucie64b_txdata[0],er_ucie64b_txdata[0]
UBUMP,vss_352,350,3654,R0,vss_352,vss
UBUMP,er_ucie64b_txdata[31],468,3654,R0,er_ucie64b_txdata[31],er_ucie64b_txdata[31]
UBUMP,vss_353,586,3654,R0,vss_353,vss
UBUMP,er_ucie64b_txdata[52],704,3654,R0,er_ucie64b_txdata[52],er_ucie64b_txdata[52]
UBUMP,er_ucie32b_txdata[0],822,3654,R0,er_ucie32b_txdata[0],er_ucie32b_txdata[0]
UBUMP,vss_354,940,3654,R0,vss_354,vss
UBUMP,vss_355,1058,3654,R0,vss_355,vss
UBUMP,vss_356,1176,3654,R0,vss_356,vss
UBUMP,er_ucie32b_rxdata[7],1294,3654,R0,er_ucie32b_rxdata[7],er_ucie32b_rxdata[7]
UBUMP,vss_357,1412,3654,R0,vss_357,vss
UBUMP,vss_358,1530,3654,R0,vss_358,vss
UBUMP,vss_359,173,3713,R0,vss_359,vss
UBUMP,er_ucie64b_txdata[12],291,3713,R0,er_ucie64b_txdata[12],er_ucie64b_txdata[12]
UBUMP,vss_360,409,3713,R0,vss_360,vss
UBUMP,er_ucie64b_txdata[33],527,3713,R0,er_ucie64b_txdata[33],er_ucie64b_txdata[33]
UBUMP,vss_361,645,3713,R0,vss_361,vss
UBUMP,er_ucie64b_txdata[63],763,3713,R0,er_ucie64b_txdata[63],er_ucie64b_txdata[63]
UBUMP,er_ucie32b_txdata[12],881,3713,R0,er_ucie32b_txdata[12],er_ucie32b_txdata[12]
UBUMP,er_ucie32b_txdata[29],999,3713,R0,er_ucie32b_txdata[29],er_ucie32b_txdata[29]
UBUMP,er_ucie32b_rxckp,1117,3713,R0,er_ucie32b_rxckp,er_ucie32b_rxckp
UBUMP,vss_362,1235,3713,R0,vss_362,vss
UBUMP,vss_363,1353,3713,R0,vss_363,vss
UBUMP,vss_364,1471,3713,R0,vss_364,vss
UBUMP,vss_365,1589,3713,R0,vss_365,vss
UBUMP,vss_366,114,3772,R0,vss_366,vss
UBUMP,vss_367,232,3772,R0,vss_367,vss
UBUMP,er_ucie64b_txdata[15],350,3772,R0,er_ucie64b_txdata[15],er_ucie64b_txdata[15]
UBUMP,er_ucie64b_txdata[30],468,3772,R0,er_ucie64b_txdata[30],er_ucie64b_txdata[30]
UBUMP,er_ucie64b_txdata[36],586,3772,R0,er_ucie64b_txdata[36],er_ucie64b_txdata[36]
UBUMP,er_ucie64b_txdata[51],704,3772,R0,er_ucie64b_txdata[51],er_ucie64b_txdata[51]
UBUMP,vss_368,822,3772,R0,vss_368,vss
UBUMP,er_ucie32b_txdata[15],940,3772,R0,er_ucie32b_txdata[15],er_ucie32b_txdata[15]
UBUMP,er_ucie32b_txdataRD[1],1058,3772,R0,er_ucie32b_txdataRD[1],er_ucie32b_txdataRD[1]
UBUMP,er_ucie32b_rxdata[23],1176,3772,R0,er_ucie32b_rxdata[23],er_ucie32b_rxdata[23]
UBUMP,er_ucie32b_rxdata[6],1294,3772,R0,er_ucie32b_rxdata[6],er_ucie32b_rxdata[6]
UBUMP,vss_369,1412,3772,R0,vss_369,vss
UBUMP,vss_370,1530,3772,R0,vss_370,vss
UBUMP,vss_371,173,3831,R0,vss_371,vss
UBUMP,er_ucie64b_txdata[13],291,3831,R0,er_ucie64b_txdata[13],er_ucie64b_txdata[13]
UBUMP,er_ucie64b_txdata[28],409,3831,R0,er_ucie64b_txdata[28],er_ucie64b_txdata[28]
UBUMP,er_ucie64b_txdata[34],527,3831,R0,er_ucie64b_txdata[34],er_ucie64b_txdata[34]
UBUMP,er_ucie64b_txdata[49],645,3831,R0,er_ucie64b_txdata[49],er_ucie64b_txdata[49]
UBUMP,er_ucie64b_txdataRD[3],763,3831,R0,er_ucie64b_txdataRD[3],er_ucie64b_txdataRD[3]
UBUMP,er_ucie32b_txdata[13],881,3831,R0,er_ucie32b_txdata[13],er_ucie32b_txdata[13]
UBUMP,er_ucie32b_txdata[30],999,3831,R0,er_ucie32b_txdata[30],er_ucie32b_txdata[30]
UBUMP,vss_372,1117,3831,R0,vss_372,vss
UBUMP,er_ucie32b_rxdata[21],1235,3831,R0,er_ucie32b_rxdata[21],er_ucie32b_rxdata[21]
UBUMP,er_ucie32b_rxdata[4],1353,3831,R0,er_ucie32b_rxdata[4],er_ucie32b_rxdata[4]
UBUMP,vss_373,1471,3831,R0,vss_373,vss
UBUMP,vss_374,1589,3831,R0,vss_374,vss
UBUMP,vss_375,114,3890,R0,vss_375,vss
UBUMP,er_ucie64b_txdataRD[0],232,3890,R0,er_ucie64b_txdataRD[0],er_ucie64b_txdataRD[0]
UBUMP,er_ucie64b_txdata[14],350,3890,R0,er_ucie64b_txdata[14],er_ucie64b_txdata[14]
UBUMP,er_ucie64b_txdata[29],468,3890,R0,er_ucie64b_txdata[29],er_ucie64b_txdata[29]
UBUMP,er_ucie64b_txdata[35],586,3890,R0,er_ucie64b_txdata[35],er_ucie64b_txdata[35]
UBUMP,er_ucie64b_txdata[50],704,3890,R0,er_ucie64b_txdata[50],er_ucie64b_txdata[50]
UBUMP,er_ucie32b_txdataRD[0],822,3890,R0,er_ucie32b_txdataRD[0],er_ucie32b_txdataRD[0]
UBUMP,er_ucie32b_txdata[14],940,3890,R0,er_ucie32b_txdata[14],er_ucie32b_txdata[14]
UBUMP,er_ucie32b_txdata[31],1058,3890,R0,er_ucie32b_txdata[31],er_ucie32b_txdata[31]
UBUMP,er_ucie32b_rxdata[22],1176,3890,R0,er_ucie32b_rxdata[22],er_ucie32b_rxdata[22]
UBUMP,er_ucie32b_rxdata[5],1294,3890,R0,er_ucie32b_rxdata[5],er_ucie32b_rxdata[5]
UBUMP,vss_376,1412,3890,R0,vss_376,vss
UBUMP,vss_377,1530,3890,R0,vss_377,vss
UBUMP,vss_378,173,3949,R0,vss_378,vss
UBUMP,vccio_192,291,3949,R0,vccio_192,vccio
UBUMP,vccio_193,409,3949,R0,vccio_193,vccio
UBUMP,vccio_194,527,3949,R0,vccio_194,vccio
UBUMP,vccio_195,645,3949,R0,vccio_195,vccio
UBUMP,vccio_196,763,3949,R0,vccio_196,vccio
UBUMP,vccio_197,881,3949,R0,vccio_197,vccio
UBUMP,vccio_198,999,3949,R0,vccio_198,vccio
UBUMP,vccfwdio_7,1117,3949,R0,vccfwdio_7,vccfwdio
UBUMP,vccfwdio_8,1235,3949,R0,vccfwdio_8,vccfwdio
UBUMP,vccfwdio_9,1353,3949,R0,vccfwdio_9,vccfwdio
UBUMP,vss_379,1471,3949,R0,vss_379,vss
UBUMP,vss_380,1589,3949,R0,vss_380,vss
UBUMP,vss_381,114,4008,R0,vss_381,vss
UBUMP,vccio_199,232,4008,R0,vccio_199,vccio
UBUMP,vccio_200,350,4008,R0,vccio_200,vccio
UBUMP,vccio_201,468,4008,R0,vccio_201,vccio
UBUMP,vccio_202,586,4008,R0,vccio_202,vccio
UBUMP,vccio_203,704,4008,R0,vccio_203,vccio
UBUMP,vccio_204,822,4008,R0,vccio_204,vccio
UBUMP,vccio_205,940,4008,R0,vccio_205,vccio
UBUMP,vccio_206,1058,4008,R0,vccio_206,vccio
UBUMP,vccfwdio_10,1176,4008,R0,vccfwdio_10,vccfwdio
UBUMP,vccfwdio_11,1294,4008,R0,vccfwdio_11,vccfwdio
UBUMP,vss_382,1412,4008,R0,vss_382,vss
UBUMP,vss_383,1530,4008,R0,vss_383,vss
UBUMP,,1589,4067,R0,,
