Reference_name,Ubump_inst,X_origin,Y_origin,Orientation,Port_name,Net_name
UBUMP,ma_vss_52,298.38,1412.08,R0,vss,vss
UBUMP,ma_vss_53,362.02,1412.08,R0,vss,vss
UBUMP,ma_gpio[5],12,1443.9,R0,ma_gpio[5],ma_gpio[5]
UBUMP,ma_vss_54,75.64,1443.9,R0,vss,vss
UBUMP,ma_vss_55,139.28,1443.9,R0,vss,vss
UBUMP,ma_vccio_40,202.92,1443.9,R0,vccio,vccio
UBUMP,ma_vccio_41,266.56,1443.9,R0,vccio,vccio
UBUMP,ma_vss_56,330.2,1443.9,R0,vss,vss
UBUMP,ma_vss_57,43.82,1475.72,R0,vss,vss
UBUMP,ma_vss_58,107.46,1475.72,R0,vss,vss
UBUMP,ma_vss_59,171.1,1475.72,R0,vss,vss
UBUMP,ma_vss_60,234.74,1475.72,R0,vss,vss
UBUMP,ma_vss_61,298.38,1475.72,R0,vss,vss
UBUMP,ma_vss_62,362.02,1475.72,R0,vss,vss
UBUMP,ma_gpio[6],12,1507.54,R0,ma_gpio[6],ma_gpio[6]
UBUMP,ma_vss_63,75.64,1507.54,R0,vss,vss
UBUMP,ma_vss_64,139.28,1507.54,R0,vss,vss
UBUMP,ma_vss_65,202.92,1507.54,R0,vss,vss
UBUMP,ma_vss_66,266.56,1507.54,R0,vss,vss
UBUMP,ma_vss_67,330.2,1507.54,R0,vss,vss
UBUMP,ma_vss_68,43.82,1539.36,R0,vss,vss
UBUMP,ma_vccio_42,107.46,1539.36,R0,vccio,vccio
UBUMP,ma_vccio_43,171.1,1539.36,R0,vccio,vccio
UBUMP,ma_vccio_44,234.74,1539.36,R0,vccio,vccio
UBUMP,ma_vccio_45,298.38,1539.36,R0,vccio,vccio
UBUMP,ma_vccio_46,362.02,1539.36,R0,vccio,vccio
UBUMP,ma_gpio[7],12,1571.18,R0,ma_gpio[7],ma_gpio[7]
UBUMP,ma_vss_69,75.64,1571.18,R0,vss,vss
UBUMP,ma_vss_70,139.28,1571.18,R0,vss,vss
UBUMP,ma_vss_71,202.92,1571.18,R0,vss,vss
UBUMP,ma_vss_72,266.56,1571.18,R0,vss,vss
UBUMP,ma_vss_73,330.2,1571.18,R0,vss,vss
UBUMP,ma_vss_74,43.82,1603,R0,vss,vss
UBUMP,ma_vccio_47,107.46,1603,R0,vccio,vccio
UBUMP,ma_vccio_48,171.1,1603,R0,vccio,vccio
UBUMP,ma_vccio_49,234.74,1603,R0,vccio,vccio
UBUMP,ma_vccio_50,298.38,1603,R0,vccio,vccio
UBUMP,ma_vccio_51,362.02,1603,R0,vccio,vccio
UBUMP,ma_vss_75,12,1634.82,R0,vss,vss
UBUMP,ma_vss_76,75.64,1634.82,R0,vss,vss
UBUMP,ma_vss_77,139.28,1634.82,R0,vss,vss
UBUMP,ma_vss_78,202.92,1634.82,R0,vss,vss
UBUMP,ma_vss_79,266.56,1634.82,R0,vss,vss
UBUMP,ma_vss_80,330.2,1634.82,R0,vss,vss
UBUMP,ma_vss_81,43.82,1666.64,R0,vss,vss
UBUMP,ma_vccio_52,107.46,1666.64,R0,vccio,vccio
UBUMP,ma_vccio_53,171.1,1666.64,R0,vccio,vccio
UBUMP,ma_vccio_54,234.74,1666.64,R0,vccio,vccio
UBUMP,ma_vccio_55,298.38,1666.64,R0,vccio,vccio
UBUMP,ma_vccio_56,362.02,1666.64,R0,vccio,vccio
UBUMP,ma_vddc_2,12,1698.46,R0,vddc,vddc
UBUMP,ma_vss_82,75.64,1698.46,R0,vss,vss
UBUMP,ma_vss_83,139.28,1698.46,R0,vss,vss
UBUMP,ma_vss_84,202.92,1698.46,R0,vss,vss
UBUMP,ma_vss_85,266.56,1698.46,R0,vss,vss
UBUMP,ma_vss_86,330.2,1698.46,R0,vss,vss
UBUMP,ma_vccio_57,43.82,1730.28,R0,vccio,vccio
UBUMP,ma_vccio_58,107.46,1730.28,R0,vccio,vccio
UBUMP,ma_vccio_59,171.1,1730.28,R0,vccio,vccio
UBUMP,ma_vccio_60,234.74,1730.28,R0,vccio,vccio
UBUMP,ma_vccio_61,298.38,1730.28,R0,vccio,vccio
UBUMP,ma_vccio_62,362.02,1730.28,R0,vccio,vccio
UBUMP,ma_vss_87,12,1762.1,R0,vss,vss
UBUMP,ma_vss_88,75.64,1762.1,R0,vss,vss
UBUMP,ma_vss_89,139.28,1762.1,R0,vss,vss
UBUMP,ma_vss_90,202.92,1762.1,R0,vss,vss
UBUMP,ma_vss_91,266.56,1762.1,R0,vss,vss
UBUMP,ma_vss_92,330.2,1762.1,R0,vss,vss
UBUMP,ma_vccio_63,43.82,1793.92,R0,vccio,vccio
UBUMP,ma_vccio_64,107.46,1793.92,R0,vccio,vccio
UBUMP,ma_vccio_65,171.1,1793.92,R0,vccio,vccio
UBUMP,ma_vccio_66,234.74,1793.92,R0,vccio,vccio
UBUMP,ma_vccio_67,298.38,1793.92,R0,vccio,vccio
UBUMP,ma_vccio_68,362.02,1793.92,R0,vccio,vccio
UBUMP,ma_vss_93,12,1825.74,R0,vss,vss
UBUMP,ma_vss_94,75.64,1825.74,R0,vss,vss
UBUMP,ma_vss_95,139.28,1825.74,R0,vss,vss
UBUMP,ma_vss_96,202.92,1825.74,R0,vss,vss
UBUMP,ma_vss_97,266.56,1825.74,R0,vss,vss
UBUMP,ma_vss_98,330.2,1825.74,R0,vss,vss
UBUMP,ma_vss_99,43.82,1857.56,R0,vss,vss
UBUMP,ma_vccio_69,107.46,1857.56,R0,vccio,vccio
UBUMP,ma_vccio_70,171.1,1857.56,R0,vccio,vccio
UBUMP,ma_vccio_71,234.74,1857.56,R0,vccio,vccio
UBUMP,ma_vccio_72,298.38,1857.56,R0,vccio,vccio
UBUMP,ma_vccio_73,362.02,1857.56,R0,vccio,vccio
UBUMP,ma_vddc_3,12,1889.38,R0,vddc,vddc
UBUMP,ma_vss_100,75.64,1889.38,R0,vss,vss
UBUMP,ma_vss_101,139.28,1889.38,R0,vss,vss
UBUMP,ma_vss_102,202.92,1889.38,R0,vss,vss
UBUMP,ma_vss_103,266.56,1889.38,R0,vss,vss
UBUMP,ma_vss_104,330.2,1889.38,R0,vss,vss
UBUMP,ma_vss_105,43.82,1921.2,R0,vss,vss
UBUMP,ma_vccio_74,107.46,1921.2,R0,vccio,vccio
UBUMP,ma_vccio_75,171.1,1921.2,R0,vccio,vccio
UBUMP,ma_vccio_76,234.74,1921.2,R0,vccio,vccio
UBUMP,ma_vccio_77,298.38,1921.2,R0,vccio,vccio
UBUMP,ma_vccio_78,362.02,1921.2,R0,vccio,vccio
UBUMP,ma_vss_106,12,1953.02,R0,vss,vss
UBUMP,ma_vss_107,75.64,1953.02,R0,vss,vss
UBUMP,ma_vss_108,139.28,1953.02,R0,vss,vss
UBUMP,ma_vss_109,202.92,1953.02,R0,vss,vss
UBUMP,ma_vss_110,266.56,1953.02,R0,vss,vss
UBUMP,ma_vss_111,330.2,1953.02,R0,vss,vss
UBUMP,ma_vccio_79,43.82,1984.84,R0,vccio,vccio
UBUMP,ma_vccio_80,107.46,1984.84,R0,vccio,vccio
UBUMP,ma_vccio_81,171.1,1984.84,R0,vccio,vccio
UBUMP,ma_vccio_82,234.74,1984.84,R0,vccio,vccio
UBUMP,ma_vccio_83,298.38,1984.84,R0,vccio,vccio
UBUMP,ma_vccio_84,362.02,1984.84,R0,vccio,vccio
UBUMP,ma_vccio_85,12,2016.66,R0,vccio,vccio
UBUMP,ma_vss_112,75.64,2016.66,R0,vss,vss
UBUMP,ma_vss_113,139.28,2016.66,R0,vss,vss
UBUMP,ma_vss_114,202.92,2016.66,R0,vss,vss
UBUMP,ma_vss_115,266.56,2016.66,R0,vss,vss
UBUMP,ma_vss_116,330.2,2016.66,R0,vss,vss
UBUMP,ma_vccio_86,43.82,2048.48,R0,vccio,vccio
UBUMP,ma_vccio_87,107.46,2048.48,R0,vccio,vccio
UBUMP,ma_vccio_88,171.1,2048.48,R0,vccio,vccio
UBUMP,ma_vccio_89,234.74,2048.48,R0,vccio,vccio
UBUMP,ma_vccio_90,298.38,2048.48,R0,vccio,vccio
UBUMP,ma_vccio_91,362.02,2048.48,R0,vccio,vccio
UBUMP,ma_vss_117,12,2080.3,R0,vss,vss
UBUMP,ma_vss_118,75.64,2080.3,R0,vss,vss
UBUMP,ma_vss_119,139.28,2080.3,R0,vss,vss
UBUMP,ma_vss_120,202.92,2080.3,R0,vss,vss
UBUMP,ma_vss_121,266.56,2080.3,R0,vss,vss
UBUMP,ma_vss_122,330.2,2080.3,R0,vss,vss
UBUMP,ma_vss_123,43.82,2112.12,R0,vss,vss
UBUMP,ma_vss_124,107.46,2112.12,R0,vss,vss
UBUMP,ma_vss_125,171.1,2112.12,R0,vss,vss
UBUMP,ma_vss_126,234.74,2112.12,R0,vss,vss
UBUMP,ma_vss_127,298.38,2112.12,R0,vss,vss
UBUMP,ma_vss_128,362.02,2112.12,R0,vss,vss
UBUMP,ma_vss_129,12,2143.94,R0,vss,vss
UBUMP,ma_xaui_txD0_p,75.64,2143.94,R0,ma_xaui_txD0_p,ma_xaui_txD0_p
UBUMP,ma_xaui_txD0_n,139.28,2143.94,R0,ma_xaui_txD0_n,ma_xaui_txD0_n
UBUMP,ma_xaui_clk,202.92,2143.94,R0,ma_xaui_clk,ma_xaui_clk
UBUMP,ma_xaui_txD2_p,266.56,2143.94,R0,ma_xaui_txD2_p,ma_xaui_txD2_p
UBUMP,ma_xaui_txD2_n,330.2,2143.94,R0,ma_xaui_txD2_n,ma_xaui_txD2_n
UBUMP,ma_vss_130,43.82,2175.76,R0,vss,vss
UBUMP,ma_xaui_txD1_p,107.46,2175.76,R0,ma_xaui_txD1_p,ma_xaui_txD1_p
UBUMP,ma_xaui_txD1_n,171.1,2175.76,R0,ma_xaui_txD1_n,ma_xaui_txD1_n
UBUMP,ma_vccio_92,234.74,2175.76,R0,vccio,vccio
UBUMP,ma_xaui_txD3_p,298.38,2175.76,R0,ma_xaui_txD3_p,ma_xaui_txD3_p
UBUMP,ma_xaui_txD3_n,362.02,2175.76,R0,ma_xaui_txD3_n,ma_xaui_txD3_n
UBUMP,ma_vss_131,12,2207.58,R0,vss,vss
UBUMP,ma_xaui_rxD0_p,75.64,2207.58,R0,ma_xaui_rxD0_p,ma_xaui_rxD0_p
UBUMP,ma_xaui_rxD0_n ,139.28,2207.58,R0,ma_xaui_rxD0_n ,ma_xaui_rxD0_n 
UBUMP,ma_xaui_rst_n,202.92,2207.58,R0,ma_xaui_rst_n,ma_xaui_rst_n
UBUMP,ma_xaui_rxD2_p,266.56,2207.58,R0,ma_xaui_rxD2_p,ma_xaui_rxD2_p
UBUMP,ma_xaui_rxD2_n,330.2,2207.58,R0,ma_xaui_rxD2_n,ma_xaui_rxD2_n
UBUMP,ma_vccio_93,43.82,2239.4,R0,vccio,vccio
UBUMP,ma_xaui_rxD1_p,107.46,2239.4,R0,ma_xaui_rxD1_p,ma_xaui_rxD1_p
UBUMP,ma_xaui_rxD1_n,171.1,2239.4,R0,ma_xaui_rxD1_n,ma_xaui_rxD1_n
UBUMP,ma_vss_132,234.74,2239.4,R0,vss,vss
UBUMP,ma_xaui_rxD3_p,298.38,2239.4,R0,ma_xaui_rxD3_p,ma_xaui_rxD3_p
UBUMP,ma_xaui_rxD3_n,362.02,2239.4,R0,ma_xaui_rxD3_n,ma_xaui_rxD3_n
